time,height,velocity,acceleration,aerodrag
 25.600,4897.761,547.142,53.018,515266.972
 25.610,4903.235,547.672,53.082,515934.274
 25.620,4908.714,548.203,53.146,516602.351
 25.630,4914.199,548.735,53.210,517271.203
 25.640,4919.689,549.268,53.274,517940.833
 25.650,4925.185,549.801,53.338,518611.241
 25.660,4930.685,550.334,53.403,519282.429
 25.670,4936.191,550.869,53.467,519954.399
 25.680,4941.703,551.404,53.532,520627.151
 25.690,4947.219,551.939,53.597,521300.687
 25.700,4952.741,552.476,53.662,521975.008
 25.710,4958.269,553.013,53.727,522650.116
 25.720,4963.802,553.550,53.792,523326.011
 25.730,4969.340,554.088,53.857,524002.696
 25.740,4974.883,554.627,53.923,524680.172
 25.750,4980.432,555.167,53.989,525358.440
 25.760,4985.987,555.707,54.054,526037.501
 25.770,4991.547,556.248,54.120,526717.357
 25.780,4997.112,556.790,54.186,527398.009
 25.790,5002.682,557.332,54.253,528079.458
 25.800,5008.258,557.875,54.319,528761.706
 25.810,5013.840,558.418,54.386,529444.755
 25.820,5019.427,558.962,54.452,530128.606
 25.830,5025.019,559.507,54.519,530813.259
 25.840,5030.617,560.053,54.586,531498.717
 25.850,5036.220,560.599,54.653,532184.981
 25.860,5041.829,561.146,54.720,532872.053
 25.870,5047.443,561.693,54.788,533559.933
 25.880,5053.063,562.242,54.855,534248.624
 25.890,5058.688,562.790,54.923,534938.126
 25.900,5064.318,563.340,54.991,535628.441
 25.910,5069.955,563.890,55.059,536319.571
 25.920,5075.596,564.441,55.127,537011.517
 25.930,5081.243,564.993,55.195,537704.280
 25.940,5086.896,565.545,55.263,538397.863
 25.950,5092.554,566.098,55.332,539092.266
 25.960,5098.218,566.652,55.401,539787.490
 25.970,5103.887,567.206,55.470,540483.539
 25.980,5109.562,567.761,55.539,541180.412
 25.990,5115.243,568.317,55.608,541878.111
 26.000,5120.929,568.873,55.677,542576.639
 26.010,5126.620,569.430,55.747,543275.995
 26.020,5132.317,569.988,55.816,543976.183
 26.030,5138.020,570.547,55.886,544677.203
 26.040,5143.728,571.106,55.956,545379.058
 26.050,5149.442,571.666,56.026,546081.747
 26.060,5155.161,572.226,56.096,546785.274
 26.070,5160.887,572.788,56.167,547489.639
 26.080,5166.617,573.350,56.237,548194.845
 26.090,5172.354,573.912,56.308,548900.892
 26.100,5178.095,574.476,56.379,549607.782
 26.110,5183.843,575.040,56.450,550315.517
 26.120,5189.596,575.605,56.521,551024.099
 26.130,5195.355,576.170,56.593,551733.528
 26.140,5201.120,576.737,56.664,552443.807
 26.150,5206.890,577.304,56.736,553154.938
 26.160,5212.666,577.871,56.808,553866.921
 26.170,5218.447,578.440,56.880,554579.758
 26.180,5224.235,579.009,56.952,555293.452
 26.190,5230.027,579.579,57.024,556008.003
 26.200,5235.826,580.150,57.097,556723.413
 26.210,5241.630,580.721,57.169,557439.684
 26.220,5247.441,581.293,57.242,558156.818
 26.230,5253.256,581.866,57.315,558874.816
 26.240,5259.078,582.439,57.388,559593.679
 26.250,5264.905,583.013,57.461,560313.410
 26.260,5270.738,583.588,57.535,561034.010
 26.270,5276.577,584.164,57.609,561755.481
 26.280,5282.421,584.741,57.682,562477.825
 26.290,5288.272,585.318,57.756,563201.043
 26.300,5294.128,585.896,57.831,563925.136
 26.310,5299.990,586.474,57.905,564650.107
 26.320,5305.857,587.054,57.979,565375.958
 26.330,5311.731,587.634,58.054,566102.689
 26.340,5317.610,588.215,58.129,566830.303
 26.350,5323.495,588.797,58.204,567558.802
 26.360,5329.386,589.379,58.279,568288.186
 26.370,5335.283,589.962,58.354,569018.459
 26.380,5341.185,590.546,58.430,569749.621
 26.390,5347.094,591.131,58.506,570481.675
 26.400,5353.008,591.716,58.582,571214.622
 26.410,5358.928,592.302,58.658,571948.464
 26.420,5364.854,592.889,58.734,572683.202
 26.430,5370.786,593.477,58.810,573418.839
 26.440,5376.723,594.066,58.887,574155.377
 26.450,5382.667,594.655,58.964,574892.816
 26.460,5388.616,595.245,59.041,575631.160
 26.470,5394.572,595.836,59.118,576370.409
 26.480,5400.533,596.427,59.195,577110.566
 26.490,5406.500,597.020,59.273,577851.632
 26.500,5412.474,597.613,59.350,578593.610
 26.510,5418.453,598.207,59.428,579336.501
 26.520,5424.438,598.801,59.506,580080.306
 26.530,5430.429,599.397,59.584,580825.029
 26.540,5436.426,599.993,59.663,581570.670
 26.550,5442.429,600.590,59.741,582317.231
 26.560,5448.437,601.188,59.820,583064.716
 26.570,5454.452,601.786,59.899,583813.124
 26.580,5460.473,602.386,59.978,584562.459
 26.590,5466.500,602.986,60.058,585312.722
 26.600,5472.533,603.587,60.137,586063.915
 26.610,5478.572,604.189,60.217,586816.040
 26.620,5484.617,604.791,60.297,587569.099
 26.630,5490.668,605.395,60.377,588323.093
 26.640,5496.725,605.999,60.457,589078.026
 26.650,5502.788,606.604,60.538,589833.899
 26.660,5508.857,607.209,60.618,590590.713
 26.670,5514.932,607.816,60.699,591348.471
 26.680,5521.013,608.423,60.780,592107.175
 26.690,5527.100,609.032,60.861,592866.826
 26.700,5533.194,609.641,60.943,593627.428
 26.710,5539.293,610.251,61.024,594388.981
 26.720,5545.399,610.861,61.106,595151.488
 26.730,5551.510,611.473,61.188,595914.950
 26.740,5557.628,612.085,61.271,596679.371
 26.750,5563.752,612.698,61.353,597444.751
 26.760,5569.882,613.312,61.436,598211.093
 26.770,5576.018,613.927,61.518,598978.400
 26.780,5582.161,614.542,61.601,599746.672
 26.790,5588.309,615.159,61.685,600515.913
 26.800,5594.464,615.776,61.768,601286.123
 26.810,5600.625,616.394,61.852,602057.307
 26.820,5606.792,617.013,61.936,602829.464
 26.830,5612.965,617.633,62.020,603602.599
 26.840,5619.144,618.254,62.104,604376.712
 26.850,5625.330,618.875,62.188,605151.806
 26.860,5631.522,619.497,62.273,605927.883
 26.870,5637.720,620.120,62.358,606704.945
 26.880,5643.924,620.744,62.443,607482.994
 26.890,5650.135,621.369,62.528,608262.033
 26.900,5656.352,621.995,62.614,609042.064
 26.910,5662.575,622.622,62.700,609823.088
 26.920,5668.804,623.249,62.786,610605.109
 26.930,5675.040,623.877,62.872,611388.128
 26.940,5681.282,624.506,62.958,612172.148
 26.950,5687.530,625.136,63.045,612957.170
 26.960,5693.784,625.767,63.131,613743.198
 26.970,5700.045,626.399,63.218,614530.233
 26.980,5706.312,627.032,63.306,615318.277
 26.990,5712.586,627.665,63.393,616107.333
 27.000,5718.866,628.300,63.481,616897.403
 27.010,5725.152,628.935,63.569,617688.490
 27.020,5731.444,629.571,63.657,618480.596
 27.030,5737.743,630.208,63.745,619273.722
 27.040,5744.048,630.846,63.834,620067.872
 27.050,5750.360,631.485,63.922,620863.048
 27.060,5756.678,632.124,64.011,621659.252
 27.070,5763.003,632.765,64.101,622456.486
 27.080,5769.333,633.406,64.190,623254.753
 27.090,5775.671,634.049,64.280,624054.055
 27.100,5782.014,634.692,64.370,624854.395
 27.110,5788.365,635.336,64.460,625655.775
 27.120,5794.721,635.981,64.550,626458.197
 27.130,5801.084,636.627,64.641,627261.665
 27.140,5807.454,637.274,64.731,628066.179
 27.150,5813.830,637.922,64.822,628871.743
 27.160,5820.212,638.570,64.914,629678.359
 27.170,5826.601,639.220,65.005,630486.030
 27.180,5832.997,639.870,65.097,631294.759
 27.190,5839.398,640.522,65.189,632104.546
 27.200,5845.807,641.174,65.281,632915.396
 27.210,5852.222,641.828,65.374,633727.311
 27.220,5858.644,642.482,65.466,634540.293
 27.230,5865.072,643.137,65.559,635354.344
 27.240,5871.506,643.793,65.652,636169.468
 27.250,5877.947,644.450,65.746,636985.667
 27.260,5884.395,645.108,65.839,637802.943
 27.270,5890.850,645.767,65.933,638621.299
 27.280,5897.311,646.426,66.027,639440.738
 27.290,5903.778,647.087,66.122,640261.262
 27.300,5910.252,647.749,66.216,641082.874
 27.310,5916.733,648.412,66.311,641905.577
 27.320,5923.221,649.075,66.406,642729.373
 27.330,5929.715,649.740,66.502,643554.264
 27.340,5936.215,650.405,66.597,644380.254
 27.350,5942.723,651.072,66.693,645207.346
 27.360,5949.237,651.739,66.789,646035.541
 27.370,5955.758,652.407,66.886,646864.843
 27.380,5962.285,653.077,66.982,647695.254
 27.390,5968.819,653.747,67.079,648526.777
 27.400,5975.360,654.418,67.176,649359.415
 27.410,5981.907,655.091,67.274,650193.171
 27.420,5988.462,655.764,67.371,651028.047
 27.430,5995.023,656.438,67.469,651864.046
 27.440,6001.590,657.113,67.567,652701.172
 27.450,6008.165,657.789,67.666,653539.426
 27.460,6014.746,658.467,67.765,654378.812
 27.470,6021.334,659.145,67.864,655219.332
 27.480,6027.929,659.824,67.963,656060.990
 27.490,6034.531,660.504,68.062,656903.788
 27.500,6041.139,661.185,68.162,657747.729
 27.510,6047.755,661.867,68.262,658592.816
 27.520,6054.377,662.550,68.362,659439.052
 27.530,6061.006,663.234,68.463,660286.440
 27.540,6067.641,663.920,68.564,661134.983
 27.550,6074.284,664.606,68.665,661984.684
 27.560,6080.933,665.293,68.766,662835.546
 27.570,6087.590,665.981,68.868,663687.571
 27.580,6094.253,666.670,68.970,664540.763
 27.590,6100.923,667.360,69.072,665395.125
 27.600,6107.600,668.052,69.174,666250.660
 27.610,6114.284,668.744,69.277,667107.370
 27.620,6120.975,669.437,69.380,667965.260
 27.630,6127.673,670.131,69.483,668824.331
 27.640,6134.378,670.827,69.587,669684.588
 27.650,6141.090,671.523,69.691,670546.033
 27.660,6147.808,672.221,69.795,671408.670
 27.670,6154.534,672.919,69.900,672272.500
 27.680,6161.267,673.619,70.004,673137.529
 27.690,6168.006,674.319,70.109,674003.758
 27.700,6174.753,675.021,70.215,674871.192
 27.710,6181.507,675.723,70.320,675739.833
 27.720,6188.267,676.427,70.426,676609.684
 27.730,6195.035,677.132,70.532,677480.749
 27.740,6201.810,677.838,70.639,678353.031
 27.750,6208.592,678.545,70.746,679226.533
 27.760,6215.381,679.253,70.853,680101.258
 27.770,6222.177,679.962,70.960,680977.211
 27.780,6228.980,680.672,71.068,681854.393
 27.790,6235.791,681.383,71.176,682732.809
 27.800,6242.608,682.095,71.284,683612.462
 27.810,6249.432,682.809,71.392,684493.355
 27.820,6256.264,683.523,71.501,685375.492
 27.830,6263.103,684.239,71.610,686258.876
 27.840,6269.949,684.956,71.720,687143.510
 27.850,6276.802,685.673,71.830,688029.398
 27.860,6283.662,686.392,71.940,688916.543
 27.870,6290.530,687.112,72.050,689804.949
 27.880,6297.405,687.833,72.161,690694.619
 27.890,6304.287,688.555,72.272,691585.558
 27.900,6311.176,689.279,72.383,692477.767
 27.910,6318.072,690.003,72.495,693371.252
 27.920,6324.976,690.729,72.607,694266.014
 27.930,6331.887,691.455,72.719,695162.059
 27.940,6338.805,692.183,72.832,696059.390
 27.950,6345.730,692.912,72.945,696958.010
 27.960,6352.663,693.642,73.058,697857.922
 27.970,6359.603,694.373,73.172,698759.132
 27.980,6366.551,695.105,73.286,699661.641
 27.990,6373.505,695.839,73.400,700565.455
 28.000,6380.467,696.573,73.515,701470.576
 28.010,6387.437,697.309,73.630,702377.008
 28.020,6394.414,698.046,73.745,703284.756
 28.030,6401.398,698.784,73.860,704193.822
 28.040,6408.389,699.523,73.976,705104.211
 28.050,6415.388,700.263,74.093,706015.927
 28.060,6422.395,701.005,74.209,706928.973
 28.070,6429.408,701.748,74.326,707843.354
 28.080,6436.429,702.491,74.443,708759.072
 28.090,6443.458,703.236,74.561,709676.133
 28.100,6450.494,703.983,74.679,710594.539
 28.110,6457.538,704.730,74.797,711514.296
 28.120,6464.589,705.479,74.916,712435.406
 28.130,6471.647,706.228,75.035,713357.874
 28.140,6478.713,706.979,75.154,714281.703
 28.150,6485.787,707.731,75.274,715206.899
 28.160,6492.868,708.485,75.394,716133.464
 28.170,6499.957,709.239,75.514,717061.404
 28.180,6507.053,709.995,75.635,717990.721
 28.190,6514.157,710.752,75.756,718921.420
 28.200,6521.268,711.510,75.878,719853.506
 28.210,6528.387,712.270,76.000,720786.982
 28.220,6535.513,713.030,76.122,721721.853
 28.230,6542.647,713.792,76.244,722658.123
 28.240,6549.789,714.555,76.367,723595.795
 28.250,6556.938,715.319,76.491,724534.875
 28.260,6564.095,716.085,76.614,725475.366
 28.270,6571.260,716.852,76.738,726417.274
 28.280,6578.432,717.620,76.863,727360.601
 28.290,6585.613,718.389,76.987,728305.353
 28.300,6592.800,719.159,77.113,729251.533
 28.310,6599.996,719.931,77.238,730199.147
 28.320,6607.199,720.704,77.364,731148.199
 28.330,6614.410,721.478,77.490,732098.692
 28.340,6621.628,722.254,77.617,733050.633
 28.350,6628.855,723.031,77.744,734004.024
 28.360,6636.089,723.809,77.872,734958.870
 28.370,6643.331,724.588,77.999,735915.177
 28.380,6650.581,725.369,78.128,736872.948
 28.390,6657.838,726.151,78.256,737832.189
 28.400,6665.104,726.934,78.385,738792.903
 28.410,6672.377,727.718,78.515,739755.096
 28.420,6679.658,728.504,78.645,740718.772
 28.430,6686.947,729.291,78.775,741683.935
 28.440,6694.244,730.080,78.905,742650.591
 28.450,6701.549,730.869,79.036,743618.745
 28.460,6708.861,731.660,79.168,744588.400
 28.470,6716.182,732.453,79.300,745559.562
 28.480,6723.511,733.246,79.432,746532.236
 28.490,6730.847,734.041,79.565,747506.426
 28.500,6738.191,734.838,79.698,748482.138
 28.510,6745.544,735.635,79.831,749459.375
 28.520,6752.904,736.434,79.965,750438.144
 28.530,6760.272,737.235,80.099,751418.449
 28.540,6767.649,738.036,80.234,752400.295
 28.550,6775.033,738.839,80.369,753383.687
 28.560,6782.426,739.644,80.505,754368.631
 28.570,6789.826,740.449,80.641,755355.130
 28.580,6797.235,741.257,80.777,756343.191
 28.590,6804.651,742.065,80.914,757332.818
 28.600,6812.076,742.875,81.051,758324.017
 28.610,6819.509,743.686,81.189,759316.793
 28.620,6826.950,744.499,81.327,760311.150
 28.630,6834.399,745.313,81.466,761307.095
 28.640,6841.856,746.128,81.605,762304.632
 28.650,6849.321,746.945,81.744,763303.768
 28.660,6856.795,747.763,81.884,764304.506
 28.670,6864.276,748.582,82.025,765306.853
 28.680,6871.766,749.403,82.166,766310.814
 28.690,6879.265,750.226,82.307,767316.394
 28.700,6886.771,751.049,82.449,768323.599
 28.710,6894.286,751.875,82.591,769332.434
 28.720,6901.808,752.701,82.734,770342.905
 28.730,6909.340,753.529,82.877,771355.018
 28.740,6916.879,754.359,83.020,772368.778
 28.750,6924.427,755.190,83.164,773384.190
 28.760,6931.983,756.022,83.309,774401.260
 28.770,6939.547,756.856,83.454,775419.994
 28.780,6947.120,757.691,83.599,776440.399
 28.790,6954.701,758.528,83.745,777462.478
 28.800,6962.291,759.366,83.892,778486.239
 28.810,6969.888,760.206,84.039,779511.686
 28.820,6977.495,761.047,84.186,780538.827
 28.830,6985.109,761.889,84.334,781567.667
 28.840,6992.732,762.734,84.482,782598.211
 28.850,7000.364,763.579,84.631,783630.466
 28.860,7008.004,764.426,84.780,784664.437
 28.870,7015.653,765.275,84.930,785700.132
 28.880,7023.310,766.125,85.081,786737.555
 28.890,7030.975,766.976,85.231,787776.713
 28.900,7038.649,767.829,85.383,788817.612
 28.910,7046.332,768.684,85.535,789860.258
 28.920,7054.023,769.540,85.687,790904.658
 28.930,7061.722,770.398,85.840,791950.817
 28.940,7069.431,771.257,85.993,792998.743
 28.950,7077.148,772.118,86.147,794048.441
 28.960,7084.873,772.980,86.301,795099.917
 28.970,7092.607,773.844,86.456,796153.179
 28.980,7100.350,774.709,86.612,797208.232
 28.990,7108.101,775.576,86.768,798265.084
 29.000,7115.861,776.444,86.924,799323.739
 29.010,7123.630,777.314,87.081,800384.206
 29.020,7131.408,778.186,87.239,801446.491
 29.030,7139.194,779.059,87.397,802510.600
 29.040,7146.989,779.934,87.556,803576.541
 29.050,7154.793,780.810,87.715,804644.319
 29.060,7162.605,781.688,87.875,805713.941
 29.070,7170.426,782.568,88.035,806785.415
 29.080,7178.256,783.449,88.196,807858.748
 29.090,7186.095,784.332,88.357,808933.945
 29.100,7193.943,785.216,88.519,810011.015
 29.110,7201.800,786.102,88.681,811089.963
 29.120,7209.665,786.990,88.845,812170.798
 29.130,7217.540,787.879,89.008,813253.526
 29.140,7225.423,788.770,89.172,814338.154
 29.150,7233.315,789.662,89.337,815424.690
 29.160,7241.216,790.557,89.502,816513.140
 29.170,7249.126,791.452,89.668,817603.512
 29.180,7257.045,792.350,89.835,818695.814
 29.190,7264.973,793.249,90.002,819790.051
 29.200,7272.910,794.150,90.170,820886.233
 29.210,7280.856,795.053,90.338,821984.366
 29.220,7288.811,795.957,90.507,823084.458
 29.230,7296.775,796.863,90.676,824186.517
 29.240,7304.748,797.770,90.846,825290.549
 29.250,7312.731,798.680,91.017,826396.563
 29.260,7320.722,799.591,91.188,827504.566
 29.270,7328.722,800.503,91.360,828614.566
 29.280,7336.732,801.418,91.532,829726.570
 29.290,7344.751,802.334,91.705,830840.587
 29.300,7352.779,803.252,91.879,831956.625
 29.310,7360.816,804.172,92.054,833074.691
 29.320,7368.862,805.093,92.228,834194.793
 29.330,7376.918,806.016,92.404,835316.940
 29.340,7384.982,806.941,92.580,836441.138
 29.350,7393.057,807.868,92.757,837567.398
 29.360,7401.140,808.796,92.935,838695.726
 29.370,7409.232,809.726,93.113,839826.131
 29.380,7417.334,810.658,93.292,840958.621
 29.390,7425.446,811.592,93.471,842093.205
 29.400,7433.566,812.528,93.651,843229.891
 29.410,7441.696,813.465,93.832,844368.687
 29.420,7449.836,814.405,94.013,845509.602
 29.430,7457.984,815.346,94.195,846652.644
 29.440,7466.142,816.288,94.378,847797.823
 29.450,7474.310,817.233,94.562,848945.146
 29.460,7482.487,818.180,94.746,850094.623
 29.470,7490.674,819.128,94.930,851246.262
 29.480,7498.870,820.078,95.116,852400.072
 29.490,7507.075,821.030,95.302,853556.062
 29.500,7515.290,821.984,95.489,854714.241
 29.510,7523.515,822.940,95.676,855874.618
 29.520,7531.749,823.898,95.865,857037.203
 29.530,7539.993,824.857,96.053,858202.003
 29.540,7548.246,825.819,96.243,859369.029
 29.550,7556.509,826.782,96.433,860538.289
 29.560,7564.782,827.748,96.625,861709.794
 29.570,7573.064,828.715,96.816,862883.552
 29.580,7581.356,829.684,97.009,864059.573
 29.590,7589.658,830.655,97.202,865237.866
 29.600,7597.969,831.628,97.396,866418.441
 29.610,7606.291,832.603,97.591,867601.308
 29.620,7614.621,833.580,97.786,868786.476
 29.630,7622.962,834.559,97.982,869973.956
 29.640,7631.313,835.539,98.179,871163.756
 29.650,7639.673,836.522,98.377,872355.887
 29.660,7648.043,837.507,98.576,873550.359
 29.670,7656.423,838.494,98.775,874747.182
 29.680,7664.813,839.483,98.975,875946.366
 29.690,7673.213,840.473,99.175,877147.921
 29.700,7681.622,841.466,99.377,878351.858
 29.710,7690.042,842.461,99.579,879558.186
 29.720,7698.472,843.458,99.782,880766.917
 29.730,7706.911,844.456,99.986,881978.060
 29.740,7715.361,845.457,100.191,883191.627
 29.750,7723.820,846.460,100.396,884407.627
 29.760,7732.290,847.465,100.603,885626.072
 29.770,7740.770,848.472,100.810,886846.972
 29.780,7749.259,849.481,101.018,888070.338
 29.790,7757.759,850.493,101.226,889296.181
 29.800,7766.269,851.506,101.436,890524.513
 29.810,7774.789,852.521,101.646,891755.343
 29.820,7783.320,853.539,101.858,892988.684
 29.830,7791.860,854.559,102.070,894224.546
 29.840,7800.411,855.580,102.282,895462.941
 29.850,7808.972,856.604,102.496,896703.880
 29.860,7817.543,857.630,102.711,897947.375
 29.870,7826.124,858.658,102.926,899193.437
 29.880,7834.716,859.689,103.143,900442.078
 29.890,7843.318,860.721,103.360,901693.309
 29.900,7851.931,861.756,103.578,902947.143
 29.910,7860.553,862.793,103.797,904203.591
 29.920,7869.186,863.832,104.017,905462.665
 29.930,7877.830,864.873,104.237,906724.377
 29.940,7886.484,865.917,104.459,907988.740
 29.950,7895.148,866.962,104.681,909255.766
 29.960,7903.823,868.010,104.905,910525.466
 29.970,7912.509,869.060,105.129,911797.854
 29.980,7921.204,870.113,105.354,913072.941
